street,crimes during out,crimes in buffer,rate,long,lat
4500 S ASHLAND AVE,0,1,0.0,-87.66506364234102,41.81222247409133
4500 S MOZART ST,0,1,0.0,-87.6955382699296,41.81189046840062
4500 S WESTERN AVE,0,2,0.0,-87.68453138023844,41.812064143329096
4500 S WHIPPLE ST,0,2,0.0,-87.70043306468621,41.81181621009944
4500 W 16TH ST,0,2,0.0,-87.73717637017306,41.85869238958436
4500 W GEORGE ST,0,1,0.0,-87.739309925463,41.933454454432116
4500 W JACKSON BLVD,1,8,0.125,-87.7377974887818,41.87693663314597
4500 W PETERSON AVE,0,2,0.0,-87.74079228464159,41.98998519214592
4500 W WILCOX ST,0,1,0.0,-87.7378615327022,41.878722959353595
4502 N CHRISTIANA AVE,0,1,0.0,-87.71197502258588,41.9630043171067
4504 N HAZEL ST,0,1,0.0,-87.65236817807583,41.96377316813134
4506 W THOMAS ST,0,2,0.0,-87.73880351266683,41.900645511236924
4508 W ADAMS ST,0,2,0.0,-87.73815948970102,41.87782751259253
4509 W JACKSON BLVD,0,2,0.0,-87.73815702325388,41.876930813107684
4510 W 16TH ST,0,2,0.0,-87.73755709501715,41.85868640683936
4510 W FULLERTON AVE,0,3,0.0,-87.73940242640289,41.92433107234201
4512 W FULTON ST,0,2,0.0,-87.73834517472845,41.885344207185824
4513 S PRAIRIE AVE,0,2,0.0,-87.61968646323443,41.81272673864711
4515 W WELLINGTON AVE,0,2,0.0,-87.73999667666061,41.935271215205226
4516 N WESTERN AVE,0,1,0.0,-87.68874499158375,41.96341876385468
4517 N KARLOV AVE,0,1,0.0,-87.73030643284561,41.96281382369091
4526 N PULASKI RD,0,1,0.0,-87.7278950454905,41.96340520096688
4530 S LAKE PARK AVE,1,8,0.125,-87.59571903309727,41.812745931591756
4531 S PAULINA ST,0,3,0.0,-87.66749279184702,41.81164839268104
4532 W SCHUBERT AVE,0,1,0.0,-87.73995674920738,41.929597582630116
4534 S PAULINA ST,1,3,0.3333333333333333,-87.66749115945723,41.81159349766471
4535 S PAULINA ST,0,3,0.0,-87.66749024947973,41.811575105729254
4536 S HARDING AVE,0,2,0.0,-87.72247268460545,41.81089557995131
4537 S HARDING AVE,0,2,0.0,-87.72247212830408,41.81087691587963
4538 W 64TH PL,0,1,0.0,-87.73561183318195,41.77577670719745
4540 N HAZEL ST,0,3,0.0,-87.65238501154505,41.96467340426103
4540 W MAYPOLE AVE,0,1,0.0,-87.73938898759029,41.88452257430056
4542 N SPAULDING AVE,0,4,0.0,-87.71077322088583,41.963703963450534
4542 W JACKSON BLVD,0,2,0.0,-87.7395145296406,41.87690912081312
4544 N ST LOUIS AVE,1,5,0.2,-87.71566643615263,41.96372995180354
4545 S HARDING AVE,0,2,0.0,-87.72246621072466,41.81072759550192
4545 S MARSHFIELD AVE,0,2,0.0,-87.66627203637303,41.81140068494928
4547 S HONORE ST,0,1,0.0,-87.67112025453609,41.81132317230728
4547 S LECLAIRE AVE,0,1,0.0,-87.75056767927481,41.810310442288745
4547 S PAULINA ST,0,3,0.0,-87.6674837256304,41.8113549768353
4549 S MOZART ST,0,4,0.0,-87.69551085340728,41.81099348562446
455 W EVERGREEN AVE,0,4,0.0,-87.6400920887137,41.90649159653295
4550 W MADISON ST,0,1,0.0,-87.7398907231146,41.880559908705244
4553 S STATE ST,0,1,0.0,-87.62615487024233,41.8119857599327
4556 W GEORGE ST,0,2,0.0,-87.7410311740852,41.9334333979436
456 E 88TH ST,0,1,0.0,-87.61310828674131,41.73469864488466
459 E 41ST ST,0,1,0.0,-87.61434131538704,41.82027234906777
459 W 79TH ST,0,1,0.0,-87.63601582708678,41.75075662746648
4599 W JACKSON BLVD,0,2,0.0,-87.74049274226097,41.87690362854811
46 E 37TH ST,0,2,0.0,-87.62485477101126,41.827377877755815
46 E 9TH ST,0,4,0.0,-87.62581293762074,41.87055783360668
46 W 95TH ST,0,9,0.0,-87.62528320316122,41.721668941093576
460 E 134TH ST,0,3,0.0,-87.61062900378496,41.65186049676213
460 N CENTRAL AVE,0,4,0.0,-87.7651570933615,41.888674758829886
460 N CENTRAL PARK AVE,0,6,0.0,-87.71635471076124,41.88995695866508
4600 N BROADWAY,0,18,0.0,-87.65747448125973,41.965399841624524
4600 N CLAREMONT AVE,0,1,0.0,-87.68757552092183,41.96489008119486
4600 N CLARENDON AVE,0,2,0.0,-87.65001916772471,41.96548793210234
4600 N ELSTON AVE,0,1,0.0,-87.7349946880513,41.96457523458343
4600 N NB OUTER LAKE SHORE DR,0,6,0.0,-87.64706338422323,41.9656917232748
4600 N PULASKI RD,0,1,0.0,-87.72792824852823,41.96459405743155
4600 N SHERIDAN RD,0,18,0.0,-87.6547873115638,41.9654302795935
4600 S HERMITAGE AVE,0,2,0.0,-87.66866334587215,41.81038937804832
4600 S HONORE ST,0,1,0.0,-87.6710960978782,41.81036736809384
4600 S LAKE PARK AVE,0,1,0.0,-87.59459491941391,41.811497709257075
4600 S PAULINA ST,0,1,0.0,-87.66745389424877,41.81040122524283
4600 S SACRAMENTO AVE,0,1,0.0,-87.69915126068426,41.81001875144635
4600 S WELLS ST,0,1,0.0,-87.63198935428923,41.81101409754781
4600 W BELMONT AVE,0,4,0.0,-87.74237181044614,41.93888824908056
4600 W LAKE ST,0,1,0.0,-87.74028101507255,41.886294592191376
4600 W WARWICK AVE,0,1,0.0,-87.74265348438662,41.94891434181391
4600 W WASHINGTON BLVD,0,1,0.0,-87.7401471192644,41.88187487247936
4606 S TROY ST,0,1,0.0,-87.7028115098622,41.80984836107821
4610 W MADISON ST,0,4,0.0,-87.74083844473856,41.88054908587028
4612 N SHERIDAN RD,0,5,0.0,-87.65478918694485,41.965773316189534
4614 W 59TH ST,0,1,0.0,-87.73795852446646,41.78557087581132
4615 N CLIFTON AVE,1,23,0.043478260869565216,-87.65879644421094,41.965616127667815
4615 S RICHMOND ST,0,2,0.0,-87.6979204783134,41.809761781314656
4616 S KEDVALE AVE,0,1,0.0,-87.72731264958739,41.809359499725716
4617 S ALBANY AVE,0,3,0.0,-87.70157854717822,41.809666581963
4617 S HONORE ST,0,3,0.0,-87.67108684638086,41.810054741424935
4617 S PAULINA ST,0,3,0.0,-87.66744392404684,41.810088868570034
4623 S HONORE ST,0,4,0.0,-87.67108395077604,41.80994413029957
4625 W MONROE ST,0,7,0.0,-87.74113022105543,41.87929698247762
4629 S SPRINGFIELD AVE,0,1,0.0,-87.7211794932897,41.8091981447298
4630 S ALBANY AVE,0,5,0.0,-87.70157171517647,41.80942861524513
4630 S RICHMOND ST,0,2,0.0,-87.6979110943778,41.809486478069886
4630 S WHIPPLE ST,0,1,0.0,-87.70035322797222,41.809448125254384
4631 S ALBANY AVE,0,5,0.0,-87.70157115955863,41.80941049993579
4631 S PAULINA ST,0,4,0.0,-87.66743558623706,41.80983140691393
4631 S SACRAMENTO AVE,0,3,0.0,-87.6991326663423,41.80944948500309
4633 S LEAMINGTON AVE,0,2,0.0,-87.75175020422031,41.808726442497566
4633 S WOOD ST,0,2,0.0,-87.66986076652925,41.80977122331864
4634 W OHIO ST,0,2,0.0,-87.74227824307388,41.89143520597915
4636 S HONORE ST,0,5,0.0,-87.6710768761667,41.80970506283078
4637 S HONORE ST,0,5,0.0,-87.67107633196768,41.80968667302508
4638 N HARDING AVE,0,1,0.0,-87.7267252075589,41.96530833059106
4639 N DAMEN AVE,0,1,0.0,-87.67911081457603,41.966115306614135
4640 S ALBANY AVE,0,5,0.0,-87.7015665419713,41.809245817687
4643 W HURON ST,0,1,0.0,-87.74219538842979,41.89322299106367
4644 N LEAVITT ST,0,1,0.0,-87.68396755202455,41.96611179912809
4645 S WHIPPLE ST,0,1,0.0,-87.70034456721486,41.80917282616391
4646 W 82ND PL,0,1,0.0,-87.73655666141529,41.74277229525787
4656 N ROCKWELL ST,0,1,0.0,-87.6937269750237,41.96609324218793
4658 N ROCKWELL ST,0,1,0.0,-87.6937277761458,41.96612343291899
4659 N WESTERN AVE,0,3,0.0,-87.68882952534237,41.96616650880705
469 W 126TH ST,0,2,0.0,-87.634139522997,41.66517903489282
4700 N ALBANY AVE,0,1,0.0,-87.70597348840515,41.96664829226888
4700 N BROADWAY,0,3,0.0,-87.65863303165699,41.96721211652779
4700 N LINCOLN AVE,0,1,0.0,-87.68746110528451,41.96680580903603
4700 N MILWAUKEE AVE,0,1,0.0,-87.75879656649393,41.96561557743046
4700 N WINCHESTER AVE,0,1,0.0,-87.67764414670143,41.966939915736674
4700 S CORNELL AVE,0,1,0.0,-87.59023183987014,41.810380830356976
4700 S ELIZABETH ST,0,2,0.0,-87.6564595382494,41.808718059368246
4700 S HONORE ST,0,3,0.0,-87.67104316954058,41.808546043103455
4700 S KARLOV AVE,1,4,0.25,-87.726031898374,41.80784097551792
4700 S KILBOURN AVE,0,1,0.0,-87.7358193982958,41.80771388223772
4700 S KILDARE AVE,0,2,0.0,-87.73092265293201,41.807778653968
4700 S LA CROSSE AVE,0,1,0.0,-87.74437966119741,41.80760194917366
4700 S LAKE PARK AVE,0,4,0.0,-87.59243235091661,41.80968560807838
4700 S LAWNDALE AVE,0,1,0.0,-87.71623126955072,41.8079645746679
4700 S MARSHFIELD AVE,0,2,0.0,-87.66618354282825,41.80858588251721
4700 S PULASKI RD,0,2,0.0,-87.72358661408573,41.80788362468267
4700 S ROCKWELL ST,0,4,0.0,-87.68932356854197,41.808359869229776
4700 S STATE ST,0,1,0.0,-87.62608506655411,41.809236422324034
4700 S WESTERN AVE,1,30,0.03333333333333333,-87.68442535585243,41.808425751617435
4700 S WOOD ST,0,2,0.0,-87.66982753426788,41.808557332031455
4700 W ARTHINGTON ST,0,2,0.0,-87.74243599245087,41.869577803229134
4700 W BELMONT AVE,0,3,0.0,-87.74434579986544,41.93886169552873
4700 W HARRISON ST,0,2,0.0,-87.74256489240601,41.87320193507604
4700 W MONROE ST,1,3,0.3333333333333333,-87.74278304774097,41.879277864307845
4700 W NORTH AVE,0,2,0.0,-87.74360105669207,41.90965149782776
4700 W ROSCOE ST,0,2,0.0,-87.74399702673455,41.94252288833921
4700 W WASHINGTON BLVD,0,5,0.0,-87.74287341471243,41.88184562041085
4701 S WOOD ST,0,3,0.0,-87.66982699043172,41.80853894221882
4701 W PATTERSON AVE,0,1,0.0,-87.74459750377387,41.947061435251605
4708 N CENTRAL PARK AVE,0,1,0.0,-87.71820110732996,41.96667639415732
4710 W 47TH ST,0,1,0.0,-87.74110485325184,41.807647989493844
4712 N BERNARD ST,0,2,0.0,-87.71454277385922,41.96678970891025
4714 W 47TH ST,0,1,0.0,-87.7412625931183,41.80764605833426
4715 S KILDARE AVE,0,2,0.0,-87.7309157107104,41.80750171936655
4715 W DEMING PL,0,1,0.0,-87.74434740919331,41.92724711221053
4721 N ELSTON AVE,0,2,0.0,-87.73810713486326,41.96671390085253
4721 S KILBOURN AVE,0,1,0.0,-87.73580868687607,41.80732715694315
4721 S WESTERN AVE,0,5,0.0,-87.68440713830731,41.80781694700866
4724 S LANGLEY AVE,0,5,0.0,-87.60897556558464,41.809057799091384
4725 S ST LAWRENCE AVE,0,2,0.0,-87.61144283264595,41.809002265461544
4729 N LARAMIE AVE,0,2,0.0,-87.75766832015728,41.966870612708185
4729 S WOOD ST,0,12,0.0,-87.66981432771361,41.808024316682896
4731 S ADA ST,0,1,0.0,-87.6588796070323,41.80811413824808
4731 W WAVELAND AVE,0,1,0.0,-87.74538673381146,41.947961977427504
4738 N LAVERGNE AVE,0,1,0.0,-87.75262279493771,41.9670705147265
4738 S LANGLEY AVE,0,5,0.0,-87.60897002946194,41.80880035117337
4743 N ST LOUIS AVE,0,1,0.0,-87.71577733709867,41.96734689998998
4751 W LAKE ST,0,11,0.0,-87.74430292451305,41.88654381853631
4754 S LAMON AVE,0,3,0.0,-87.74557602035347,41.80659480623577
4754 S UNION AVE,0,7,0.0,-87.64308061442715,41.80769754285826
4755 S LAMON AVE,0,3,0.0,-87.74557545485912,41.806576416634705
4758 S CICERO AVE,0,3,0.0,-87.74312534737982,41.806543925105174
4758 S LAPORTE AVE,0,1,0.0,-87.74679928121685,41.80650555718868
4759 S LAMON AVE,0,3,0.0,-87.74557319539255,41.80650258381422
4774 N MILWAUKEE AVE,0,1,0.0,-87.76026291947164,41.96731059292706
4799 N CLARENDON AVE,0,2,0.0,-87.65011830876018,41.96915558216486
48 W 14TH ST,0,1,0.0,-87.6289711897336,41.86402148623983
4800 N ALBANY AVE,0,4,0.0,-87.70603224279002,41.968475449086796
4800 N BROADWAY,0,8,0.0,-87.65967036297786,41.96902531474305
4800 N CICERO AVE,0,1,0.0,-87.74772179575889,41.96802872360988
4800 N ELSTON AVE,0,1,0.0,-87.74016458807667,41.96810773762195
4800 N MARINE DR,0,1,0.0,-87.64963567599506,41.96917487251028
4800 N PULASKI RD,0,4,0.0,-87.72802755970959,41.96824230416047
4800 S CHICAGO BEACH DR,0,2,0.0,-87.58658788887553,41.807360955591705
4800 S ELIZABETH ST,0,1,0.0,-87.65641303835348,41.80689325504452
4800 S HALSTED ST,0,2,0.0,-87.64548612401155,41.807039541064576
4800 S KENWOOD AVE,0,1,0.0,-87.59356578540806,41.80786176665514
4800 S LOOMIS BLVD,0,1,0.0,-87.66005834146493,41.806846580901755
4800 S SEELEY AVE,0,1,0.0,-87.67585329110149,41.80667417108805
4800 S WESTERN AVE,1,8,0.125,-87.68437136844196,41.806614255801065
4800 W ADDISON ST,0,2,0.0,-87.74706498037865,41.946124276163594
4800 W AUGUSTA BLVD,0,9,0.0,-87.74589052839158,41.89868673794764
4800 W BELMONT AVE,0,15,0.0,-87.74687318528956,41.938825548724715
4800 W CONCORD PL,0,4,0.0,-87.74622512155355,41.910535107772134
4800 W EDDY ST,0,4,0.0,-87.74703958574213,41.94526643131973
4800 W FULTON ST,0,6,0.0,-87.74546864817698,41.885742625345756
4800 W MAYPOLE AVE,0,1,0.0,-87.74542326155851,41.88445206365755
4800 W NORTH AVE,0,2,0.0,-87.74611444691517,41.90962578189356
4800 W OHIO ST,1,8,0.125,-87.74567930233684,41.891381554643566
4801 W CONCORD PL,0,4,0.0,-87.74625561803114,41.91053471484683
4801 W MADISON ST,0,9,0.0,-87.74530253530224,41.88049757730394
4804 N RIDGEWAY AVE,0,3,0.0,-87.72191963453533,41.96838192430639
4808 S ARCHER AVE,0,2,0.0,-87.71729340828381,41.80608521177211
4808 S DAMEN AVE,0,3,0.0,-87.67463681519203,41.80653938851127
4814 N WINTHROP AVE,0,1,0.0,-87.65763361249451,41.96940390108651
4814 S WOLCOTT AVE,0,4,0.0,-87.67220304406811,41.806456194947884
4817 S THROOP ST,0,3,0.0,-87.65761978161079,41.80656620035881
4818 W HURON ST,0,5,0.0,-87.74619082363303,41.89315836536253
4819 N WINTHROP AVE,0,1,0.0,-87.65763706728603,41.96952933147196
4821 W NELSON ST,0,1,0.0,-87.74729834869503,41.936085780946115
4822 S DR MARTIN LUTHER KING JR DR,0,4,0.0,-87.61653046104084,41.80715818890361
4823 S HOYNE AVE,0,2,0.0,-87.67706031160877,41.806236902305905
4827 W NELSON ST,0,1,0.0,-87.74744685178564,41.93608352017037
4828 N ALBANY AVE,0,1,0.0,-87.70605724981907,41.9693505725041
4828 W BELLE PLAINE AVE,0,1,0.0,-87.74804315987396,41.95523519909836
4829 N KEELER AVE,0,2,0.0,-87.73298190344916,41.968719006774506
4829 S BISHOP ST,0,7,0.0,-87.66126041433179,41.80629838559678
4831 S KEELER AVE,0,1,0.0,-87.72841140490239,41.80540808958582
4831 S KILDARE AVE,0,4,0.0,-87.7308597637293,41.80537907524687
4832 N CALIFORNIA AVE,0,1,0.0,-87.69872059910591,41.969481050179255
4833 W JACKSON BLVD,0,4,0.0,-87.74608224500605,41.876770787076076
4835 N KARLOV AVE,0,1,0.0,-87.7305018315803,41.968856988304154
4835 S KOLIN AVE,0,2,0.0,-87.73208069641609,41.80528964580336
4835 S LA CROSSE AVE,0,2,0.0,-87.74431084263806,41.80513553267895
4835 S THROOP ST,0,3,0.0,-87.65761151691403,41.806235740484865
4835 W JACKSON BLVD,0,4,0.0,-87.74612080323874,41.87677043538768
4836 N MCVICKER AVE,0,1,0.0,-87.77952044092426,41.969163641177225
4836 N WOLCOTT AVE,0,1,0.0,-87.6762247766728,41.969457521856384
4836 S THROOP ST,0,3,0.0,-87.65761097658329,41.806217350632885
4839 S THROOP ST,0,3,0.0,-87.65760972235631,41.806162183234036
4840 S LAFLIN ST,0,7,0.0,-87.66246993292522,41.8060780483098
4842 S LAFLIN ST,0,7,0.0,-87.66246884948599,41.80604126863011
4843 S KEELER AVE,0,1,0.0,-87.72840505506932,41.805186317970616
4843 W LAKE ST,0,6,0.0,-87.74656676729727,41.88668960159653
4844 N CENTRAL PARK AVE,0,2,0.0,-87.71827659859969,41.96915696680709
4844 S DAMEN AVE,1,6,0.16666666666666666,-87.6746197357321,41.80587929106103
4844 S LAFLIN ST,0,7,0.0,-87.66246812994815,41.806004765503424
4845 S CHAMPLAIN AVE,0,2,0.0,-87.61014397979953,41.80683399202105
4845 S KILDARE AVE,0,4,0.0,-87.73085264966524,41.80512052633304
4845 S LAPORTE AVE,0,1,0.0,-87.74675211169861,41.80492131491445
4848 S LAFLIN ST,0,7,0.0,-87.6624663298369,41.80593120828479
4849 S CHAMPLAIN AVE,0,2,0.0,-87.61014223645859,41.80676070887044
4849 S KILPATRICK AVE,0,2,0.0,-87.74063754696488,41.804926207769945
4849 S KOLIN AVE,0,2,0.0,-87.73207357488226,41.80503137134396
4852 N KEDVALE AVE,0,1,0.0,-87.73175777734436,41.969152854178326
4853 N WINTHROP AVE,0,5,0.0,-87.65765870479466,41.97038326184453
4853 S WINCHESTER AVE,0,5,0.0,-87.67340217979557,41.80572794034239
4854 S ASHLAND AVE,0,5,0.0,-87.66489147956304,41.805790325039226
4855 N DRAKE AVE,0,4,0.0,-87.71705990597215,41.969374096413716
4855 W FULTON ST,0,2,0.0,-87.74713712957261,41.88571988660125
4857 N WINTHROP AVE,0,5,0.0,-87.65766132044673,41.970483715031634
4857 S LAFLIN ST,0,4,0.0,-87.6624621493278,41.80576615058458
4858 W POTOMAC AVE,0,3,0.0,-87.74744380614071,41.90415598782093
49 E 75TH ST,0,1,0.0,-87.62292570154341,41.758266464600936
49 E MARQUETTE RD,0,1,0.0,-87.62323380992396,41.772817558223736
4900 N SEELEY AVE,0,1,0.0,-87.68046710314432,41.970554583321814
4900 N ST LOUIS AVE,0,1,0.0,-87.71585829257505,41.97019646988018
4900 S HALSTED ST,0,2,0.0,-87.6454389631667,41.80516891175897
4900 S KEDZIE AVE,0,1,0.0,-87.70386734860085,41.804377165111006
4900 S LAKE PARK AVE,0,2,0.0,-87.5891669083493,41.805675253198736
4900 S TRIPP AVE,0,1,0.0,-87.72959915348251,41.804138487375724
4900 S WESTERN AVE,2,12,0.16666666666666666,-87.684370345456,41.80464802283277
4900 S WESTERN BLVD,0,3,0.0,-87.68376082577257,41.80479708189213
4900 W DIVERSEY AVE,0,1,0.0,-87.74905584830256,41.93150003499723
4900 W MEDILL AVE,0,1,0.0,-87.74872476931988,41.92330496160396
4900 W OAKDALE AVE,0,1,0.0,-87.74915740998085,41.93423690414353
4900 W RICE ST,0,3,0.0,-87.74827941351694,41.895931936215675
4904 S LA CROSSE AVE,0,1,0.0,-87.74427861462534,41.803883334305254
4905 N MERRIMAC AVE,0,1,0.0,-87.78434538848406,41.970412923749954
4905 W KAMERLING AVE,0,1,0.0,-87.74860386484974,41.905051336977294
4908 N ALBANY AVE,0,4,0.0,-87.70608900228481,41.970439391558756
4908 S WESTERN AVE,0,6,0.0,-87.68436794605225,41.804554670542814
4908 W KAMERLING AVE,0,1,0.0,-87.74867844398527,41.905050619021786
4909 N MOZART ST,0,1,0.0,-87.69999001088591,41.9708464382518
4910 W ARTHINGTON ST,0,1,0.0,-87.74713946817106,41.86933194277381
4912 S ELLIS AVE,0,2,0.0,-87.60162533356052,41.80572758700293
4913 S LA CROSSE AVE,0,1,0.0,-87.74427463144112,41.80371755900728
4917 S KILDARE AVE,0,2,0.0,-87.73081517316004,41.803808952890506
4919 N SHERIDAN RD,0,2,0.0,-87.65489302468703,41.97191314413693
4919 S TRIPP AVE,0,1,0.0,-87.72958961451387,41.803787168753466
4923 S PRINCETON AVE,0,1,0.0,-87.63326185282914,41.80504802374305
4925 W FERDINAND ST,0,3,0.0,-87.74868278987093,41.88954040947029
4926 W ST PAUL AVE,0,1,0.0,-87.7497821130481,41.91232332966787
4927 S WASHINGTON PARK CT,0,1,0.0,-87.61504724414057,41.805267696763075
4928 N ST LOUIS AVE,0,1,0.0,-87.71586968884945,41.97065371578983
4928 W ARTHINGTON ST,0,1,0.0,-87.74751987844999,41.86932702318654
4929 W ADAMS ST,0,8,0.0,-87.74798923359795,41.87856186453801
4930 N FRANCISCO AVE,0,1,0.0,-87.70122129194672,41.97114392099439
4930 N MILWAUKEE AVE,0,6,0.0,-87.7629798293623,41.97038786905687
4931 W OAKDALE AVE,0,1,0.0,-87.74992635392263,41.93422681826896
4931 W THOMAS ST,0,1,0.0,-87.7491481110307,41.900483844085095
4932 S WESTERN AVE,1,5,0.2,-87.6843336468118,41.8040104328545
4932 W DIVISION ST,0,3,0.0,-87.74921273832845,41.902318560842645
4932 W GRACE ST,0,2,0.0,-87.75052735391925,41.949728613856074
4934 S MARSHFIELD AVE,0,6,0.0,-87.66608285022379,41.804257301914646
4934 W RICE ST,0,7,0.0,-87.74912059487093,41.89592496734807
4936 N DRAKE AVE,0,2,0.0,-87.71710014448054,41.97084575544624
4938 N KEDVALE AVE,0,4,0.0,-87.73179969035753,41.9707169970669
4938 S HONORE ST,0,1,0.0,-87.67093076016548,41.804142109166214
4938 W FULTON ST,0,2,0.0,-87.7492808614778,41.88569227831725
4939 W LEXINGTON ST,1,1,1.0,-87.7479219743438,41.871118735088686
4942 W JACKSON BLVD,1,5,0.2,-87.74817532534432,41.87674608650789
4947 S LAFLIN ST,0,2,0.0,-87.66241331914884,41.80385974423483
4947 W DAKIN ST,0,1,0.0,-87.7509625745624,41.95242781570048
4948 W CRYSTAL ST,0,1,0.0,-87.74962956027794,41.903223781150174
4949 S COTTAGE GROVE AVE,0,1,0.0,-87.60646825414442,41.804996564338616
4949 S LA CROSSE AVE,0,1,0.0,-87.74425796786966,41.80305417959039
4949 S PRAIRIE AVE,0,5,0.0,-87.61947457241196,41.80479376386822
4954 S KEELER AVE,0,1,0.0,-87.72834659197704,41.80315506568564
4955 N MILWAUKEE AVE,0,1,0.0,-87.76346177420027,41.97091212922182
5 W GRAND AVE,0,5,0.0,-87.6282166607037,41.8916698380046
50 E 111TH ST,0,2,0.0,-87.62178058230938,41.69259825989765
50 S KEDZIE AVE,0,8,0.0,-87.70612273763598,41.88097274330913
50 W 109TH ST,0,4,0.0,-87.62320881350426,41.69622837282356
500 E 111TH ST,0,1,0.0,-87.60986050404448,41.69277120788301
500 E 32ND ST,0,8,0.0,-87.61344715753125,41.8360634648129
500 E 36TH ST,1,12,0.08333333333333333,-87.61443226343073,41.82861309430597
500 E 61ST ST,0,1,0.0,-87.61325116460459,41.783927977920214
500 E 63RD ST,0,3,0.0,-87.6132058756657,41.780281814633106
500 E 67TH ST,0,3,0.0,-87.61304493584976,41.773012457768026
500 E 75TH ST,0,1,0.0,-87.61267428430594,41.75845248839353
500 E 95TH ST,0,1,0.0,-87.61172471078214,41.72193312315871
500 N CENTRAL AVE,0,1,0.0,-87.76518139334719,41.889289590310696
500 N COLUMBUS DR,0,2,0.0,-87.62022542639818,41.891003599442904
500 N NB OUTER LAKE SHORE DR,0,1,0.0,-87.61389367609286,41.89111014098757
500 N SPRINGFIELD AVE,0,3,0.0,-87.72348585418163,41.889886588050146
500 N WELLS ST,0,3,0.0,-87.63404926881445,41.89078548320492
500 N WESTERN AVE,0,3,0.0,-87.68669450975305,41.89064805892397
500 S CALIFORNIA AVE,0,2,0.0,-87.69612614794531,41.87489705256323
500 S CENTRAL AVE,0,6,0.0,-87.76462508958757,41.87382681747858
500 S DEARBORN ST,0,7,0.0,-87.62923829957252,41.87562630268583
500 S PULASKI RD,0,2,0.0,-87.72544364601164,41.87435859540129
500 S WASHTENAW AVE,0,2,0.0,-87.6937291735474,41.87491244602163
500 S WESTERN AVE,1,10,0.1,-87.68625810827862,41.874994898879706
500 W 45TH ST,0,1,0.0,-87.6383457027241,41.81265379903297
500 W ADAMS ST,0,2,0.0,-87.63960322071777,41.879312338423134
500 W CORNELIA AVE,0,1,0.0,-87.64237897172858,41.94677465994568
5000 N MARINE DR,0,1,0.0,-87.65100904068127,41.973368619278496
5000 S ELIZABETH ST,0,2,0.0,-87.65632108209591,41.80325432428371
5000 S JUSTINE ST,0,6,0.0,-87.66360866343571,41.80315463881729
5000 S ST LAWRENCE AVE,0,1,0.0,-87.61132840101654,41.80400156509047
5000 W ADDISON ST,0,1,0.0,-87.75201301131584,41.946061438541776
5000 W ALTGELD ST,0,2,0.0,-87.75129187138971,41.9260303204389
5000 W ERIE ST,0,1,0.0,-87.7506075894603,41.89222585603452
5000 W NEWPORT AVE,0,2,0.0,-87.75192396601739,41.94332667310965
5000 W WASHINGTON BLVD,0,2,0.0,-87.75022321789615,41.88175194390753
501 W GARFIELD BLVD,0,1,0.0,-87.63785693007385,41.79407725550277
5010 W CRYSTAL ST,0,4,0.0,-87.75114074835047,41.903207161979545
5012 S WINCHESTER AVE,0,1,0.0,-87.67333202402206,41.802844188744494
5014 S EAST END AVE,0,2,0.0,-87.58544538832246,41.80395604747473
5014 W PARKER AVE,0,1,0.0,-87.75181672421598,41.93055686839672
5014 W WELLINGTON AVE,0,2,0.0,-87.75199596635557,41.93511323409783
